Messtelle Nr.,Messstelle,Datum,Parameter,Kennung,Messwert,Einheit,Nitrat-Schwellenwert (Umweltqualitätsnorm),Trend Nitrat,UTM-Rechtswert,UTM-Hochwert
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2013-04-16,Nitrat,,32.5,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2012-12-13,Nitrat,,36.1,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2012-07-01,Mittelwert Jahr,,34.4,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2012-04-23,Nitrat,,31.0,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2012-04-17,Nitrat,,36.0,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2011-12-01,Nitrat,,38.0,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2011-10-26,Nitrat,,37.2,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2011-08-03,Nitrat,,33.5,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2011-07-01,Mittelwert Jahr,,35.0,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2011-06-28,Nitrat,,27.2,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2011-04-27,Nitrat,,39.0,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2011-04-26,Nitrat,,35.2,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2010-11-11,Nitrat,,37.2,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2010-07-01,Mittelwert Jahr,,37.9,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2010-06-21,Nitrat,,38.5,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2009-07-01,Mittelwert Jahr,,42.5,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2009-02-09,Nitrat,,42.5,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2008-09-25,Nitrat,,40.7,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2008-07-01,Mittelwert Jahr,,42.5,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2008-04-17,Nitrat,,44.3,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2007-11-28,Nitrat,,40.7,mg/l,50,kein signifikanter Trend,32535201,5756636
400001442,Bodenwerder II+III: Brunnen 2/Zapfh. Br.,2007-07-01,Mittelwert Jahr,,40.7,mg/l,50,kein signifikanter Trend,32535201,5756636
900001380,Bohlenbergerfeld (neu),2015-07-01,Mittelwert Jahr,,0.53,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2015-03-09,Nitrat,,0.53,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2014-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2014-02-17,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2013-07-01,Mittelwert Jahr,,1.33,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2013-04-16,Nitrat,,1.33,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2010-08-17,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2010-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2010-02-23,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2009-09-28,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2009-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2009-03-24,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2008-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2008-03-11,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2007-07-25,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2007-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2007-03-27,Nitrat,<,0.22,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2002-09-19,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
900001380,Bohlenbergerfeld (neu),2002-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32426158,5918127
800001400,Bohnhorst,2015-10-26,Nitrat,,0.44,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2015-07-01,Mittelwert Jahr,,1.77,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2015-04-21,Nitrat,,3.1,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2014-11-25,Nitrat,,0.88,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2014-07-01,Mittelwert Jahr,,6.84,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2014-05-05,Nitrat,,12.8,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2013-10-28,Nitrat,,0.88,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2013-07-01,Mittelwert Jahr,,1.99,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2013-04-17,Nitrat,,3.1,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2012-08-28,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2012-07-01,Mittelwert Jahr,,0.77,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2012-03-27,Nitrat,,1.33,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2011-09-13,Nitrat,,1.77,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2011-07-01,Mittelwert Jahr,,6.19,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2011-03-14,Nitrat,,10.6,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2010-07-28,Nitrat,,5.76,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2010-07-01,Mittelwert Jahr,,3.99,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2010-03-31,Nitrat,,2.21,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2009-08-26,Nitrat,,0.66,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2009-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2009-03-12,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2008-07-01,Mittelwert Jahr,,1.68,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2008-04-14,Nitrat,,1.68,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2007-07-01,Mittelwert Jahr,,1.95,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2007-05-22,Nitrat,,1.95,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2005-07-21,Nitrat,,2.46,mg/l,50,kein signifikanter Trend,32485943,5807547
800001400,Bohnhorst,2005-07-01,Mittelwert Jahr,,2.46,mg/l,50,kein signifikanter Trend,32485943,5807547
500001664,Boitze F1.1,2015-09-10,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2015-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2015-04-23,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2014-09-25,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2014-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2014-05-14,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2013-10-15,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2013-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2013-04-04,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2012-10-01,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2012-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2012-05-04,Nitrat,,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2011-11-09,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2011-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2011-04-24,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2010-10-27,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2010-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
500001664,Boitze F1.1,2010-04-23,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32616058,5890241
700000694,Boitzenhagen I,2015-08-25,Nitrat,,159.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2015-07-01,Mittelwert Jahr,,135.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2015-04-23,Nitrat,,111.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2014-08-14,Nitrat,,102.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2014-07-01,Mittelwert Jahr,,104.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2014-04-23,Nitrat,,106.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2013-09-10,Nitrat,,159.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2013-07-01,Mittelwert Jahr,,130.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2013-03-26,Nitrat,,102.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2012-10-15,Nitrat,,102.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2012-07-01,Mittelwert Jahr,,104.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2012-06-20,Nitrat,,106.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2011-09-20,Nitrat,,146.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2011-07-01,Mittelwert Jahr,,128.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2011-05-16,Nitrat,,111.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2010-10-12,Nitrat,,168.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2010-07-01,Mittelwert Jahr,,130.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2010-06-07,Nitrat,,93.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2009-10-01,Nitrat,,133.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2009-07-01,Mittelwert Jahr,,115.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2009-04-01,Nitrat,,97.4,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2008-09-16,Nitrat,,102.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2008-07-01,Mittelwert Jahr,,111.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2008-05-21,Nitrat,,120.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2007-10-25,Nitrat,,88.5,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2007-07-01,Mittelwert Jahr,,86.3,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2007-04-25,Nitrat,,84.1,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2006-08-28,Nitrat,,110.0,mg/l,50,kein signifikanter Trend,32621935,5831776
700000694,Boitzenhagen I,2006-07-01,Mittelwert Jahr,,110.0,mg/l,50,kein signifikanter Trend,32621935,5831776
600000962,Bornberg UE 16 FI,2015-07-01,Mittelwert Jahr,,108.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2015-06-23,Nitrat,,108.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2014-11-26,Nitrat,,112.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2014-07-01,Mittelwert Jahr,,112.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2014-02-25,Nitrat,,113.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2013-10-08,Nitrat,,111.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2013-07-01,Mittelwert Jahr,,107.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2013-05-21,Nitrat,,103.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2012-07-24,Nitrat,,112.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2012-07-01,Mittelwert Jahr,,112.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2011-09-14,Nitrat,,103.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2011-07-01,Mittelwert Jahr,,103.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2011-03-31,Nitrat,,103.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2010-09-01,Nitrat,,103.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2010-07-01,Mittelwert Jahr,,104.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2010-05-20,Nitrat,,104.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2009-07-14,Nitrat,,104.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2009-07-01,Mittelwert Jahr,,104.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2008-08-19,Nitrat,,104.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2008-07-01,Mittelwert Jahr,,103.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2008-04-16,Nitrat,,102.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2007-09-25,Nitrat,,109.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2007-07-01,Mittelwert Jahr,,112.0,mg/l,50,steigender Trend,32513284,5944090
600000962,Bornberg UE 16 FI,2007-04-25,Nitrat,,114.0,mg/l,50,steigender Trend,32513284,5944090
700570148,Börßum_104000,2015-11-03,Nitrat,<,0.5,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2015-07-01,Mittelwert Jahr,,0.5,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2015-06-08,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2014-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2014-05-07,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2013-11-20,Nitrat,,1.1,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2013-07-10,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2013-07-01,Mittelwert Jahr,,0.66,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2012-07-01,Mittelwert Jahr,,0.44,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2012-06-12,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2011-10-17,Nitrat,<,0.5,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2011-07-01,Mittelwert Jahr,,0.5,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2011-05-24,Nitrat,<,0.48,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2010-11-18,Nitrat,,3.32,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2010-11-15,Nitrat,,1.6,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2010-07-01,Mittelwert Jahr,,1.72,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2010-05-11,Nitrat,<,0.48,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2009-11-16,Nitrat,,2.0,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2009-07-01,Mittelwert Jahr,,1.12,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2009-03-11,Nitrat,<,0.48,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2008-11-25,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2008-10-27,Nitrat,<,0.5,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2008-07-01,Mittelwert Jahr,,0.5,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2008-06-09,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2007-11-28,Nitrat,<,0.44,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2007-11-23,Nitrat,,0.6,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2007-07-01,Mittelwert Jahr,,1.91,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2007-05-30,Nitrat,,4.9,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2006-10-17,Nitrat,,0.5,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2006-07-01,Mittelwert Jahr,,0.5,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2005-09-12,Nitrat,,1.5,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2005-07-01,Mittelwert Jahr,,1.5,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2004-08-26,Nitrat,,2.3,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2004-07-01,Mittelwert Jahr,,2.3,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2003-11-27,Nitrat,,2.2,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2003-07-01,Mittelwert Jahr,,2.2,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2001-11-07,Nitrat,,3.0,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2001-07-01,Mittelwert Jahr,,3.0,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2000-11-23,Nitrat,<,1.0,mg/l,50,kein signifikanter Trend,32610553,5766846
700570148,Börßum_104000,2000-07-01,Mittelwert Jahr,,1.0,mg/l,50,kein signifikanter Trend,32610553,5766846
700570144,Börßum_VB 431,2015-07-01,Mittelwert Jahr,,17.7,mg/l,50,kein signifikanter Trend,32607309,5762716
700570144,Börßum_VB 431,2015-06-10,Nitrat,,17.7,mg/l,50,kein signifikanter Trend,32607309,5762716
700570144,Börßum_VB 431,2014-07-01,Mittelwert Jahr,,13.3,mg/l,50,kein signifikanter Trend,32607309,5762716
700570144,Börßum_VB 431,2014-06-16,Nitrat,,13.3,mg/l,50,kein signifikanter Trend,32607309,5762716
700570144,Börßum_VB 431,2013-07-10,Nitrat,,31.9,mg/l,50,kein signifikanter Trend,32607309,5762716
700570144,Börßum_VB 431,2013-07-01,Mittelwert Jahr,,31.9,mg/l,50,kein signifikanter Trend,32607309,5762716
700570144,Börßum_VB 431,2012-07-01,Mittelwert Jahr,,19.9,mg/l,50,kein signifikanter Trend,32607309,5762716
700570144,Börßum_VB 431,2012-06-11,Nitrat,,19.9,mg/l,50,kein signifikanter Trend,32607309,5762716
700570144,Börßum_VB 431,2011-07-01,Mittelwert Jahr,,31.0,mg/l,50,kein signifikanter Trend,32607309,5762716
700570144,Börßum_VB 431,2011-05-24,Nitrat,,31.0,mg/l,50,kein signifikanter Trend,32607309,5762716
